0,27.3067
1,19.9591
2,41.9642
3,30.9645
4,36.2018
5,59.2636
6,78.4863
7,26.3799
8,72.6317
9,87.7784
10,8.72185
11,76.1349
12,57.3358
13,50.7447
14,88.0069
15,18.441
16,76.3011
17,94.5267
18,33.477
19,16.983
20,62.6489
21,38.0665
22,30.2862
23,25.1077
24,71.6788
25,99.8124
26,38.3183
27,42.1341
28,53.6936
29,90.8005
30,90.8272
31,79.8003
32,10.5596
33,32.5914
34,10.5648
35,45.5614
36,90.655
37,87.8511
38,70.7413
39,63.0867
40,75.4295
41,78.2631
42,39.0216
43,32.5652
44,28.8078
45,26.8285
46,49.8063
47,4.90899
48,21.1552
49,82.0832
50,20.692
51,82.6041
52,19.9497
53,49.7782
54,7.51177
55,90.4285
56,49.3906
57,44.63
58,32.3626
59,2.88422
60,35.2306
61,22.9898
62,81.4845
63,44.5902
64,54.3812
65,90.8493
66,88.9516
67,44.8363
68,78.5004
69,59.4928
70,7.72299
71,53.7298
72,37.556
73,45.5446
74,85.0951
75,65.1638
76,71.1731
77,34.7013
78,68.8728
79,91.1284
80,16.5845
81,88.3648
82,73.5324
83,35.3342
84,37.9431
85,79.8442
86,25.5627
87,86.1337
88,24.2742
89,56.7253
90,87.8179
91,58.3048
92,78.5151
93,69.1024
94,2.69496
95,32.6964
96,59.7517
97,90.4465
98,76.3327
99,38.052
100,49.7394
101,82.8556
102,90.5819
103,86.0954
104,28.2003
105,75.4769
106,51.0592
107,98.1734
108,9.97825
109,19.732
110,89.1018
111,25.3628
112,7.8968
113,62.4342
114,59.497
115,44.6399
116,42.0784
117,83.8597
118,30.5736
119,65.1526
120,40.385
121,18.1915
122,23.2574
123,18.7001
124,86.094
125,24.7524
126,50.1965
127,45.6456
128,14.9989
129,26.3291
130,82.4977
131,63.5383
132,8.98477
133,72.8796
134,49.4337
135,35.985
136,48.1565
137,99.2928
138,33.9584
139,56.9347
140,18.8248
141,22.8602
142,81.0975
143,25.5216
144,84.0944
145,40.3945
146,68.9615
147,25.9728
148,24.0542
149,98.3351
150,89.9254
151,63.2391
152,16.3266
153,12.9828
154,80.7392
155,2.22057
156,36.5352
157,30.7357
158,46.6662
159,50.3341
160,55.8648
161,28.9639
162,13.6724
163,63.6496
164,1.64346
165,61.9061
166,98.4346
167,48.6
168,60.9989
169,32.1931
170,5.33471
171,78.6237
172,53.8533
173,85.2322
174,3.94531
175,37.7477
176,25.4267
177,71.7068
178,62.5205
179,48.2809
180,69.8419
181,52.2458
182,11.32
183,84.9685
184,64.0287
185,90.8592
186,85.9891
187,99.3638
188,21.3949
189,32.4553
190,49.498
191,76.0597
192,60.2192
193,61.9704
194,39.5093
195,60.6626
196,23.6764
197,37.7439
198,9.06261
199,83.4753
200,68.737
